"Model","Threshold","Population_below_threshold","Sensitivity.Sensitivity","Specificity.Specificity","PPV.Pos.Pred.Value","NPV.Neg.Pred.Value","Accuracy.Accuracy"
"rpart",95,99.7530864197531,1,0.00735294117647059,0.665841584158416,1,0.666666666666667
"rf",5,4.43349753694581,0.0666666666666667,1,1,0.350515463917526,0.379310344827586
"rf",10,13.0541871921182,0.192592592592593,0.992647058823529,0.981132075471698,0.38243626062323,0.460591133004926
"rf",15,23.3990147783251,0.32962962962963,0.955882352941177,0.936842105263158,0.418006430868167,0.539408866995074
"rf",20,33.9901477832512,0.448148148148148,0.875,0.876811594202899,0.444029850746269,0.591133004926108
"rf",25,42.6108374384236,0.555555555555556,0.830882352941177,0.867052023121387,0.484978540772532,0.647783251231527
"rf",30,49.2610837438424,0.625925925925926,0.772058823529412,0.845,0.509708737864078,0.67487684729064
"rf",35,56.1576354679803,0.707407407407407,0.727941176470588,0.837719298245614,0.556179775280899,0.714285714285714
"rf",40,61.3300492610837,0.762962962962963,0.683823529411765,0.827309236947791,0.592356687898089,0.736453201970443
"rf",45,66.7487684729064,0.818518518518519,0.632352941176471,0.81549815498155,0.637037037037037,0.75615763546798
"rf",50,72.9064039408867,0.881481481481482,0.573529411764706,0.804054054054054,0.709090909090909,0.778325123152709
"rf",55,76.8472906403941,0.896296296296296,0.485294117647059,0.775641025641026,0.702127659574468,0.758620689655172
"rf",60,81.7733990147783,0.914814814814815,0.375,0.743975903614458,0.689189189189189,0.733990147783251
"rf",65,86.6995073891626,0.92962962962963,0.257352941176471,0.713068181818182,0.648148148148148,0.704433497536946
"rf",70,91.1330049261084,0.940740740740741,0.147058823529412,0.686486486486486,0.555555555555556,0.67487684729064
"rf",75,95.8128078817734,0.985185185185185,0.0955882352941176,0.683804627249357,0.764705882352941,0.687192118226601
"rf",80,99.0147783251232,0.996296296296296,0.0220588235294118,0.669154228855721,0.750000000000003,0.669950738916256
"rf",85,99.5073891625616,1,0.0147058823529412,0.668316831683168,1,0.669950738916256
"rf",90,99.7536945812808,1,0.00735294117647059,0.666666666666667,1,0.667487684729064
"rf",95,100,1,0,0.665024630541872,NA,0.665024630541872
"rf",5,5.41871921182266,0.0777777777777778,0.992647058823529,0.954545454545455,0.3515625,0.38423645320197
"rf",10,10.8374384236453,0.148148148148148,0.970588235294118,0.909090909090909,0.364640883977901,0.423645320197044
"rf",15,19.9507389162562,0.274074074074074,0.948529411764706,0.91358024691358,0.396923076923077,0.5
"rf",20,29.064039408867,0.403703703703704,0.933823529411765,0.923728813559322,0.440972222222222,0.58128078817734
"rf",25,38.9162561576355,0.525925925925926,0.882352941176471,0.89873417721519,0.483870967741935,0.645320197044335
"rf",30,47.2906403940887,0.633333333333333,0.845588235294118,0.890625,0.537383177570093,0.704433497536946
"rf",35,53.2019704433498,0.681481481481481,0.764705882352941,0.851851851851852,0.547368421052632,0.70935960591133
"rf",40,62.0689655172414,0.77037037037037,0.676470588235294,0.825396825396825,0.597402597402597,0.738916256157635
"rf",45,68.2266009852217,0.822222222222222,0.595588235294118,0.8014440433213,0.627906976744186,0.746305418719212
"rf",50,73.8916256157635,0.877777777777778,0.536764705882353,0.79,0.688679245283019,0.763546798029557
"rf",55,78.3251231527094,0.914814814814815,0.477941176470588,0.776729559748428,0.738636363636364,0.768472906403941
"rf",60,84.2364532019704,0.937037037037037,0.345588235294118,0.739766081871345,0.734375,0.738916256157635
"rf",65,88.6699507389163,0.951851851851852,0.242647058823529,0.713888888888889,0.717391304347826,0.714285714285714
"rf",70,92.6108374384236,0.962962962962963,0.147058823529412,0.691489361702128,0.666666666666666,0.689655172413793
"rf",75,96.551724137931,0.981481481481482,0.0661764705882353,0.676020408163265,0.642857142857143,0.67487684729064
"rf",80,98.5221674876847,0.996296296296296,0.0367647058823529,0.6725,0.833333333333335,0.67487684729064
"rf",85,100,1,0,0.665024630541872,NA,0.665024630541872
"rf",90,100,1,0,0.665024630541872,NA,0.665024630541872
"rf",95,100,1,0,0.665024630541872,NA,0.665024630541872
"rf",5,5.91133004926108,0.0814814814814815,0.985294117647059,0.916666666666667,0.350785340314136,0.38423645320197
"rf",10,15.2709359605911,0.214814814814815,0.970588235294118,0.935483870967742,0.383720930232558,0.467980295566502
"rf",15,21.6748768472906,0.311111111111111,0.970588235294118,0.954545454545454,0.415094339622642,0.532019704433498
"rf",20,29.8029556650246,0.411111111111111,0.926470588235294,0.917355371900826,0.442105263157895,0.583743842364532
"rf",25,40.8866995073892,0.548148148148148,0.867647058823529,0.891566265060241,0.491666666666667,0.655172413793103
"rf",30,46.3054187192118,0.622222222222222,0.852941176470588,0.893617021276596,0.532110091743119,0.699507389162562
"rf",35,53.2019704433498,0.7,0.801470588235294,0.875,0.573684210526316,0.733990147783251
"rf",40,58.8669950738916,0.766666666666667,0.764705882352941,0.866108786610879,0.622754491017964,0.766009852216749
"rf",45,64.7783251231527,0.833333333333333,0.720588235294118,0.855513307984791,0.685314685314685,0.795566502463054
"rf",50,73.8916256157635,0.907407407407407,0.595588235294118,0.816666666666667,0.764150943396227,0.802955665024631
"rf",55,79.064039408867,0.944444444444444,0.514705882352941,0.794392523364486,0.823529411764706,0.800492610837438
"rf",60,84.9753694581281,0.97037037037037,0.389705882352941,0.759420289855072,0.868852459016393,0.775862068965517
"rf",65,88.9162561576355,0.977777777777778,0.286764705882353,0.731301939058172,0.866666666666666,0.746305418719212
"rf",70,92.3645320197044,0.981481481481482,0.191176470588235,0.706666666666667,0.838709677419355,0.716748768472906
"rf",75,95.8128078817734,0.996296296296296,0.117647058823529,0.691516709511568,0.941176470588236,0.701970443349754
"rf",80,98.0295566502463,0.996296296296296,0.0514705882352941,0.675879396984925,0.875000000000002,0.679802955665025
"rf",85,100,1,0,0.665024630541872,NA,0.665024630541872
"rf",90,100,1,0,0.665024630541872,NA,0.665024630541872
"rf",95,100,1,0,0.665024630541872,NA,0.665024630541872
"rf",5,3.94088669950739,0.0592592592592593,1,1,0.348717948717949,0.374384236453202
"rf",10,10.3448275862069,0.151851851851852,0.992647058823529,0.976190476190476,0.370879120879121,0.433497536945813
"rf",15,20.935960591133,0.288888888888889,0.948529411764706,0.917647058823529,0.401869158878505,0.509852216748768
"rf",20,31.2807881773399,0.425925925925926,0.911764705882353,0.905511811023622,0.444444444444444,0.588669950738916
"rf",25,38.1773399014778,0.511111111111111,0.875,0.890322580645161,0.47410358565737,0.633004926108374
"rf",30,46.3054187192118,0.607407407407407,0.823529411764706,0.872340425531915,0.513761467889908,0.679802955665025
"rf",35,53.448275862069,0.685185185185185,0.764705882352941,0.852534562211981,0.55026455026455,0.711822660098522
"rf",40,65.2709359605911,0.82962962962963,0.698529411764706,0.845283018867924,0.673758865248227,0.785714285714286
"rf",45,71.6748768472906,0.874074074074074,0.595588235294118,0.810996563573883,0.704347826086957,0.780788177339901
"rf",50,77.5862068965517,0.922222222222222,0.514705882352941,0.79047619047619,0.769230769230769,0.785714285714286
"rf",55,82.512315270936,0.951851851851852,0.426470588235294,0.767164179104478,0.816901408450704,0.775862068965517
"rf",60,86.6995073891626,0.962962962962963,0.323529411764706,0.738636363636364,0.814814814814815,0.748768472906404
"rf",65,90.64039408867,0.962962962962963,0.205882352941176,0.706521739130435,0.736842105263158,0.70935960591133
"rf",70,94.8275862068966,1,0.154411764705882,0.701298701298701,1,0.716748768472906
"rf",75,97.0443349753695,1,0.0882352941176471,0.685279187817259,1,0.694581280788177
"rf",80,98.7684729064039,1,0.0367647058823529,0.673316708229426,1,0.677339901477833
"rf",85,100,1,0,0.665024630541872,NA,0.665024630541872
"rf",90,100,1,0,0.665024630541872,NA,0.665024630541872
"rf",95,100,1,0,0.665024630541872,NA,0.665024630541872
"rf",5,4.67980295566502,0.0666666666666667,0.992647058823529,0.947368421052632,0.348837209302326,0.376847290640394
"rf",10,13.7931034482759,0.192592592592593,0.970588235294118,0.928571428571428,0.377142857142857,0.45320197044335
"rf",15,21.9211822660099,0.292592592592593,0.926470588235294,0.887640449438202,0.397476340694006,0.504926108374384
"rf",20,29.8029556650246,0.377777777777778,0.860294117647059,0.84297520661157,0.410526315789474,0.539408866995074
"rf",25,37.4384236453202,0.477777777777778,0.830882352941177,0.848684210526316,0.44488188976378,0.596059113300493
"rf",30,45.320197044335,0.581481481481481,0.801470588235294,0.853260869565217,0.490990990990991,0.655172413793103
"rf",35,54.4334975369458,0.67037037037037,0.705882352941177,0.819004524886878,0.518918918918919,0.682266009852217
"rf",40,63.0541871921182,0.762962962962963,0.632352941176471,0.8046875,0.573333333333333,0.719211822660099
"rf",45,71.1822660098522,0.844444444444444,0.551470588235294,0.788927335640138,0.641025641025641,0.746305418719212
"rf",50,75.8620689655172,0.885185185185185,0.492647058823529,0.775974025974026,0.683673469387755,0.753694581280788
"rf",55,81.5270935960591,0.922222222222222,0.397058823529412,0.75226586102719,0.72,0.746305418719212
"rf",60,87.192118226601,0.959259259259259,0.301470588235294,0.731638418079096,0.788461538461538,0.738916256157635
"rf",65,91.3793103448276,0.97037037037037,0.198529411764706,0.706199460916442,0.771428571428571,0.711822660098522
"rf",70,95.320197044335,0.985185185185185,0.110294117647059,0.68733850129199,0.789473684210526,0.692118226600985
"rf",75,96.7980295566502,0.992592592592593,0.0808823529411765,0.681933842239186,0.846153846153846,0.687192118226601
"rf",80,97.5369458128079,1,0.0735294117647059,0.681818181818182,1,0.689655172413793
"rf",85,99.7536945812808,1,0.00735294117647059,0.666666666666667,1,0.667487684729064
"rf",90,100,1,0,0.665024630541872,NA,0.665024630541872
"rf",95,100,1,0,0.665024630541872,NA,0.665024630541872
