"","Model","Threshold","Population_below_threshold","Sensitivity.Sensitivity","Specificity.Specificity","PPV.Pos.Pred.Value","NPV.Neg.Pred.Value","Accuracy.Accuracy"
"197","rf",35,54.679802955665,0.696296296296296,0.75,0.846846846846847,0.554347826086957,0.714285714285714
"198","rf",40,62.0689655172414,0.766666666666667,0.669117647058823,0.821428571428571,0.590909090909091,0.733990147783251
"199","rf",45,67.7339901477832,0.82962962962963,0.625,0.814545454545455,0.648854961832061,0.761083743842365
"200","rf",50,73.1527093596059,0.881481481481482,0.566176470588235,0.801346801346801,0.706422018348624,0.775862068965517
"201","rf",55,77.0935960591133,0.896296296296296,0.477941176470588,0.773162939297125,0.698924731182796,0.75615763546798
"202","rf",60,81.2807881773399,0.911111111111111,0.382352941176471,0.745454545454545,0.684210526315789,0.733990147783251
"203","rf",65,86.9458128078818,0.933333333333333,0.257352941176471,0.713881019830028,0.660377358490566,0.706896551724138
"204","rf",70,91.6256157635468,0.955555555555556,0.161764705882353,0.693548387096774,0.647058823529412,0.689655172413793
"205","rf",75,95.320197044335,0.981481481481482,0.102941176470588,0.684754521963824,0.736842105263158,0.687192118226601
"206","rf",80,98.0295566502463,0.988888888888889,0.0367647058823529,0.670854271356784,0.625000000000001,0.669950738916256
"207","rf",85,99.7536945812808,1,0.00735294117647059,0.666666666666667,1,0.667487684729064
"208","rf",90,99.7536945812808,1,0.00735294117647059,0.666666666666667,1,0.667487684729064
"209","rf",95,100,1,0,0.665024630541872,NA,0.665024630541872
"210","rf",5,3.20197044334975,0.0444444444444444,0.992647058823529,0.923076923076923,0.343511450381679,0.362068965517241
"211","rf",10,9.85221674876847,0.12962962962963,0.963235294117647,0.875,0.35792349726776,0.408866995073892
"212","rf",15,17.9802955665025,0.237037037037037,0.933823529411765,0.876712328767123,0.381381381381382,0.470443349753695
"213","rf",20,29.3103448275862,0.392592592592593,0.904411764705882,0.890756302521008,0.428571428571429,0.564039408866995
"214","rf",25,37.6847290640394,0.485185185185185,0.838235294117647,0.856209150326797,0.450592885375494,0.603448275862069
"215","rf",30,48.2758620689655,0.618518518518518,0.786764705882353,0.852040816326531,0.509523809523809,0.67487684729064
"216","rf",35,56.1576354679803,0.696296296296296,0.705882352941177,0.824561403508772,0.539325842696629,0.699507389162562
"217","rf",40,62.0689655172414,0.77037037037037,0.676470588235294,0.825396825396825,0.597402597402597,0.738916256157635
"218","rf",45,69.4581280788177,0.837037037037037,0.588235294117647,0.801418439716312,0.645161290322581,0.753694581280788
"219","rf",50,76.3546798029557,0.9,0.507352941176471,0.783870967741935,0.71875,0.768472906403941
"220","rf",55,80.7881773399015,0.933333333333333,0.441176470588235,0.768292682926829,0.769230769230769,0.768472906403941
"221","rf",60,85.7142857142857,0.951851851851852,0.330882352941176,0.738505747126437,0.775862068965517,0.74384236453202
"222","rf",65,89.6551724137931,0.962962962962963,0.235294117647059,0.714285714285714,0.761904761904762,0.719211822660099
"223","rf",70,95.0738916256158,0.981481481481482,0.110294117647059,0.686528497409326,0.75,0.689655172413793
