"","Model","Threshold","Population_below_threshold","Sensitivity.Sensitivity","Specificity.Specificity","PPV.Pos.Pred.Value","NPV.Neg.Pred.Value","Accuracy.Accuracy"
"269","rf",0.15,37.3762376237624,0.5,0.892307692307692,0.907284768211921,0.458498023715415,0.626237623762376
"270","rf",0.2,54.950495049505,0.682481751824818,0.730769230769231,0.842342342342342,0.521978021978022,0.698019801980198
"271","rf",0.25,72.029702970297,0.846715328467153,0.546153846153846,0.797250859106529,0.628318584070796,0.75
"272","rf",0.3,82.4257425742574,0.930656934306569,0.4,0.765765765765766,0.732394366197183,0.75990099009901
"273","rf",0.35,89.3564356435644,0.967153284671533,0.261538461538462,0.734072022160665,0.790697674418605,0.74009900990099
"274","rf",0.4,94.8019801980198,0.989051094890511,0.138461538461538,0.70757180156658,0.857142857142857,0.715346534653465
"275","rf",0.45,97.5247524752475,0.996350364963504,0.0692307692307692,0.692893401015228,0.899999999999999,0.698019801980198
"276","rf",0.5,99.5049504950495,1,0.0153846153846154,0.681592039800995,1,0.683168316831683
"277","rf",0.55,99.7524752475248,1,0.00769230769230769,0.679900744416874,1,0.680693069306931
"278","rf",0.6,99.7524752475248,1,0.00769230769230769,0.679900744416874,1,0.680693069306931
"279","rf",0.65,100,1,0,0.678217821782178,NA,0.678217821782178
"280","rf",0.7,100,1,0,0.678217821782178,NA,0.678217821782178
"281","rf",0.75,100,1,0,0.678217821782178,NA,0.678217821782178
"282","rf",0.8,100,1,0,0.678217821782178,NA,0.678217821782178
"283","rf",0.85,100,1,0,0.678217821782178,NA,0.678217821782178
"284","rf",0.9,100,1,0,0.678217821782178,NA,0.678217821782178
"285","rf",0.95,100,1,0,0.678217821782178,NA,0.678217821782178
"286","rf",0.05,9.1358024691358,0.136363636363636,0.99290780141844,0.972972972972973,0.380434782608696,0.434567901234568
"287","rf",0.1,22.962962962963,0.321969696969697,0.943262411347518,0.913978494623656,0.426282051282051,0.538271604938272
"288","rf",0.15,39.2592592592593,0.53030303030303,0.865248226950355,0.880503144654088,0.495934959349593,0.646913580246914
"289","rf",0.2,54.0740740740741,0.693181818181818,0.74468085106383,0.835616438356164,0.564516129032258,0.711111111111111
"290","rf",0.25,69.6296296296296,0.84469696969697,0.581560283687943,0.790780141843972,0.666666666666667,0.753086419753086
"291","rf",0.3,79.5061728395062,0.924242424242424,0.446808510638298,0.75776397515528,0.759036144578313,0.758024691358025
"292","rf",0.35,88.3950617283951,0.962121212121212,0.26241134751773,0.709497206703911,0.787234042553192,0.718518518518519
"293","rf",0.4,92.8395061728395,0.988636363636364,0.184397163120567,0.694148936170213,0.896551724137931,0.708641975308642
"294","rf",0.45,96.7901234567901,0.992424242424242,0.0780141843971631,0.668367346938776,0.846153846153846,0.674074074074074
"295","rf",0.5,98.5185185185185,0.996212121212121,0.0354609929078014,0.659147869674186,0.833333333333333,0.661728395061728
"296","rf",0.55,99.7530864197531,1,0.00709219858156028,0.653465346534653,1,0.654320987654321
"297","rf",0.6,100,1,0,0.651851851851852,NA,0.651851851851852
"298","rf",0.65,100,1,0,0.651851851851852,NA,0.651851851851852
"299","rf",0.7,100,1,0,0.651851851851852,NA,0.651851851851852
"300","rf",0.75,100,1,0,0.651851851851852,NA,0.651851851851852
"301","rf",0.8,100,1,0,0.651851851851852,NA,0.651851851851852
"302","rf",0.85,100,1,0,0.651851851851852,NA,0.651851851851852
"303","rf",0.9,100,1,0,0.651851851851852,NA,0.651851851851852
"304","rf",0.95,100,1,0,0.651851851851852,NA,0.651851851851852
"305","rf",0.05,6.12745098039216,0.0929368029739777,1,1,0.362924281984334,0.401960784313726
"306","rf",0.1,18.3823529411765,0.267657992565056,0.97841726618705,0.96,0.408408408408408,0.509803921568627
